emp_no,last_name,first_name,dept_name
457113,Cummings,Barry,Finance
457125,Krupka,Leah,Sales
457126,Warwick,Hongzue,Sales
457131,Herbst,Visit,Research
457138,Baek,Stepehn,Production
457138,Baek,Stepehn,Development
457184,Makrucki,Akemi,Development
457184,Makrucki,Akemi,Customer Service
457189,Schnabel,Alain,Production
457191,Iacovou,Barun,Development
457196,Chachaty,Sanjiv,Research
457201,Muhling,Bowen,Development
457202,Mersereau,Uzi,Sales
457206,Nitta,Zhiguo,Development
457219,Matheson,Sedat,Production
457225,Seuren,Hironoby,Research
457237,Kalsbeek,Mansur,Quality Management
457240,Kitsuregawa,Masali,Marketing
457248,Camurati,Anyuan,Marketing
457267,Androutsos,Dung,Production
457291,Kitsuregawa,Charlene,Production
457291,Kitsuregawa,Charlene,Development
457295,Rusterholz,Janalee,Development
457299,Molenkamp,Zito,Development
457319,Pews,Tristan,Finance
457360,Rosar,Fumitaka,Sales
457372,Pettit,Byong,Marketing
457387,Redmiles,Nikolaus,Sales
457392,Terlouw,Taisook,Development
457417,Kirkerud,Hongzue,Development
457422,Fasbender,Dung,Finance
457422,Fasbender,Dung,Sales
457441,Flexer,Woody,Production
457442,Gilg,Lillian,Production
457443,Sethi,Wonhee,Sales
457450,Bael,Jinya,Research
457457,Moehrke,Nahid,Development
457461,Chenoweth,Sachio,Development
457473,Pollock,Shaunak,Production
457487,Valtorta,Padma,Sales
457510,Chachaty,Christoper,Human Resources
457541,Furudate,Jovan,Development
457548,Lorho,Leszek,Quality Management
457550,Schlegelmilch,Mingdong,Sales
457564,Riefers,Heather,Finance
457577,Rosay,Adin,Sales
457584,Teitelbaum,Sandeepan,Marketing
457591,Imataki,Jaewoo,Development
457594,Kermarrec,Ebru,Quality Management
457597,Berstel,Manton,Production
457597,Berstel,Manton,Quality Management
457598,Vidya,Marla,Development
457601,Leuchs,Magdalena,Development
457606,Janocha,Bodo,Sales
457612,Delaune,Nimmagadda,Marketing
457627,Giaccio,Hiroyasu,Development
457636,Flexer,Tokuyasu,Human Resources
457651,Pauthner,Hongzhu,Development
457652,Alpay,Weiru,Human Resources
457667,Kumaresan,Mahmut,Research
457674,Lindenbaum,Niranjan,Marketing
457683,Zultner,Janalee,Research
457701,Miara,Sibyl,Marketing
457709,Gewali,Somnath,Quality Management
457717,Iwayama,Jeong,Development
457722,Alpay,Arco,Production
457726,Lortz,Jinpo,Finance
457726,Lortz,Jinpo,Human Resources
457744,Benaini,Zorica,Customer Service
457759,Chorvat,Heng,Quality Management
457770,Nitsch,Ute,Sales
457799,Veccia,Shakhar,Customer Service
457801,Antonakopoulos,Abdulla,Sales
457811,Rindone,Jiong,Quality Management
457836,Veeraraghavan,Yoshinari,Development
457842,Sidou,Xianlong,Development
457846,Alblas,Krisda,Finance
457849,Benveniste,Vugranam,Sales
457852,Emmerich,Gor,Finance
457853,Morrey,Adib,Production
457856,Cusworth,Sudharsan,Production
457856,Cusworth,Sudharsan,Customer Service
457859,Beausoleil,Yaghout,Production
457862,Holburn,Masamitsu,Development
457866,Potthoff,Eckart,Production
457880,Segond,Chrisa,Sales
457894,Ranst,Augustine,Production
457901,Gluchowski,Weiye,Finance
457924,Perin,Sumali,Research
457925,Lund,Tianruo,Finance
457943,Varley,Heng,Production
457948,Basagni,Fayez,Development
457964,Zallocco,Nigel,Development
457968,Wissmann,Seongbin,Production
457970,Matteis,Herb,Development
457972,Luck,Stamatina,Development
457973,Maksimenko,Shahid,Sales
457982,Vecchi,Arumugam,Production
457988,Spieker,Wilmer,Production
457990,Oaver,Taiji,Development
457995,Hiraishi,Byong,Marketing
457995,Hiraishi,Byong,Human Resources
458009,Laventhal,Rosine,Development
458015,Noriega,Amalendu,Development
458017,Pellegrinelli,Sampalli,Sales
458026,Veeraraghavan,Vesna,Customer Service
458032,Bultermann,Kiyokazu,Production
458034,Rodier,Jacopo,Production
458034,Rodier,Jacopo,Customer Service
458054,Benaini,Yagil,Development
458054,Benaini,Yagil,Quality Management
458056,Pocchiola,Garnet,Human Resources
458058,Klassen,Marjo,Development
458063,Piazza,Krassimir,Marketing
458063,Piazza,Krassimir,Customer Service
458090,Hofstetter,Teunis,Development
458105,Jonsson,Zejun,Development
458106,Saoudi,Odoardo,Finance
458135,Olivero,Navid,Development
458147,Ramsey,Erzsebet,Sales
458147,Ramsey,Erzsebet,Customer Service
458162,Pearson,Pragnesh,Development
458172,Reistad,Taizo,Production
458196,Llado,Brendon,Production
458199,Isard,Yuguang,Development
458203,Fargier,Monique,Production
458217,Worfolk,Sashi,Finance
458222,Kavvadias,Djenana,Sales
458228,Kalloufi,Fen,Production
458236,Kumaresan,Tadahiko,Development
458238,Baumann,Barton,Development
458252,Lorys,Aimee,Marketing
458257,Sabnani,Kayoko,Production
458259,Malinowski,Kristina,Quality Management
458266,Badache,Shahid,Sales
458286,Doering,Bokyung,Development
458297,Ranst,Youssef,Production
458297,Ranst,Youssef,Customer Service
458300,Gischer,Dharmaraja,Production
458321,Orlowski,Mahmut,Quality Management
458326,Penttonen,Christfried,Development
458356,Stenning,Mari,Development
458377,Lieblein,Hidekazu,Development
458384,Bashian,Rutger,Sales
458398,Farris,Macha,Development
458404,Fabrizio,Mandell,Quality Management
458412,Pearson,Gilbert,Finance
458416,Krybus,Lucian,Development
458419,Avouris,Munir,Development
458441,Ebeling,Jovan,Production
458452,Suwa,Mamdouh,Sales
458463,Kavraki,Ronghao,Quality Management
458465,Shimshoni,Peternela,Production
458474,Pashtan,Rosalie,Production
458479,Schwaller,Arto,Production
458480,Ritzmann,Christ,Production
458494,Jeong,Sukumar,Customer Service
458495,Bardell,Ayonca,Research
458498,Rahimi,Jayson,Customer Service
458525,Angiulli,Amstein,Sales
458528,Famili,Danco,Sales
458532,Ossenbruggen,Limsoon,Production
458535,Krohm,Shaowei,Sales
458538,Prenel,Zissis,Research
458550,Setlzner,Geoffry,Human Resources
458561,Glowinski,Percy,Finance
458561,Glowinski,Percy,Human Resources
458564,Portugali,Shmuel,Sales
458570,Snyers,Utpal,Production
458570,Snyers,Utpal,Customer Service
458571,Gargeya,Siamak,Research
458596,Lubachevsky,Diederik,Development
458597,Feldmann,Valeri,Sales
458612,Suppi,Zsolt,Sales
458615,Aingworth,Paraskevi,Production
458615,Aingworth,Paraskevi,Customer Service
458621,Luks,JoAnna,Research
458653,Haddadi,Stabislas,Production
458663,Itschner,Zongyan,Production
458664,Syang,Oldrich,Human Resources
458665,Chepyzhov,Xiaopeng,Development
458676,Anandan,Sanjiv,Production
458677,Stroustrup,Susanne,Quality Management
458688,Hopewell,Munehiro,Human Resources
458690,Osgood,Yagil,Development
458690,Osgood,Yagil,Research
458695,Schreiter,Dmitry,Sales
458700,Cannard,Frazer,Production
458700,Cannard,Frazer,Quality Management
458710,Willoner,Uwe,Development
458712,Miake,Bingning,Development
458739,Lienhardt,Jacqueline,Development
458742,Ranze,Fay,Development
458752,Ernst,Dzung,Development
458756,Georg,Jagoda,Marketing
458766,Benzmuller,Xiong,Marketing
458766,Benzmuller,Xiong,Human Resources
458768,Danner,Rosella,Marketing
458787,Brandsma,Katsuyuki,Sales
458798,Rotem,Persi,Development
458830,Murillo,Denny,Development
458840,Pashtan,Martien,Finance
458841,Paciorek,Youpyo,Production
458845,Erdmenger,Arunas,Production
458847,Trystram,Xiping,Quality Management
458851,Monarch,Larisa,Sales
458868,Olano,Xudong,Development
458870,Raoux,Kokou,Production
458875,Vesna,Hatim,Development
458887,Halloran,Ioana,Research
458888,Bratten,Mechthild,Production
458891,Bala,Kiam,Production
458904,Ariola,Yuichiro,Marketing
458904,Ariola,Yuichiro,Customer Service
458905,Kusakabe,Mingzeng,Customer Service
458909,Pluym,Gunilla,Production
458914,McAffer,Arch,Production
458922,Demir,Anneli,Production
458931,Fujisaki,Guiseppe,Research
458936,Siksek,Jacqueline,Sales
458941,Vingron,Tru,Customer Service
458948,Boissier,Mang,Sales
458957,Szemeredi,Munenori,Quality Management
458963,Krider,Mayuri,Development
458963,Krider,Mayuri,Research
458966,Ciolek,Billie,Development
458968,Schwartzbauer,Turgut,Human Resources
458971,Godskesen,Atreye,Customer Service
458972,Nergos,Emdad,Development
458987,Prenel,Shushma,Development
459016,Yoshizawa,Vatsa,Sales
459018,Shanbhogue,Ziya,Production
459020,Peha,Shiv,Development
459026,Gyimothy,Kazuhisa,Development
459031,Raoux,Kazuhiro,Sales
459042,Hiyoshi,Lena,Development
459045,Lunn,Phillip,Finance
459046,Comellas,JoAnna,Production
459056,Decleir,Jeanne,Research
459064,Isaac,Danco,Production
459069,Geffroy,Charmane,Development
459075,Chinen,Barry,Marketing
459083,Morton,Eishiro,Development
459085,Pearson,Freyja,Finance
459100,Thibadeau,Mohammad,Development
459116,Lund,Souichi,Production
459116,Lund,Souichi,Customer Service
459127,Flanders,Gill,Production
459154,Garigliano,Odoardo,Development
459158,Anger,Naftali,Sales
459164,Landherr,Nimmagadda,Production
459173,Basawa,Lein,Sales
459177,Velardi,Duangkaew,Development
459178,Prampolini,Tiina,Production
459189,Thebaut,Marsja,Development
459225,Baaleh,Saniya,Customer Service
459228,Reinhard,Kwun,Development
459240,Henders,Randi,Development
459247,Aseltine,Teunis,Development
459247,Aseltine,Teunis,Research
459248,Alblas,Mingsen,Customer Service
459262,Majewski,Ger,Production
459269,Baek,Akhilish,Quality Management
459273,Oaver,Genki,Production
459278,Rosar,Gill,Production
459279,Lampe,Serenella,Human Resources
459286,Raczkowsky,Oscar,Production
459286,Raczkowsky,Oscar,Customer Service
459287,Ranta,Premsyl,Production
459307,Pouyioutas,Garnik,Development
459332,Luan,Krassimir,Sales
459339,Henseler,Khalil,Marketing
459339,Henseler,Khalil,Sales
459342,Vidal,Niclas,Sales
459347,Baca,Martijn,Sales
459351,Jeansoulin,Zorica,Development
459363,Walston,Adam,Production
459365,Preusig,Udo,Production
459397,Simmen,Kersti,Quality Management
459409,Szilard,DeForest,Production
459416,Joslin,Niclas,Quality Management
459420,Iisaku,Shietung,Production
459450,Sullins,Kersti,Development
459456,Dahlbom,Stepehn,Production
459462,Lortz,Dzung,Development
459463,Denis,Akeel,Sales
459463,Denis,Akeel,Customer Service
459467,Bahl,Arunas,Human Resources
459469,Meriste,Roselyn,Customer Service
459470,Heiserman,Vishv,Finance
459478,Vuskovic,Danai,Production
459483,Docker,Shmuel,Marketing
459489,Comellas,Pascal,Development
459497,Facello,Phillip,Development
459514,Pettit,Weiye,Production
459531,Kawashimo,Gian,Development
459547,Hardjono,Pohua,Production
459551,Jervis,Amalendu,Sales
459562,Ferriere,Lillian,Human Resources
459572,Sewelson,Houman,Sales
459596,Bernardinello,Constantino,Development
459609,Peris,Lenore,Sales
459614,Bojadziev,Eishiro,Production
459617,Pollacia,Sangeeta,Finance
459617,Pollacia,Sangeeta,Sales
459621,Bottner,Kamran,Production
459623,Camarinopoulos,Marjo,Development
459625,Lammel,Stella,Development
459633,Poupard,Bilhanan,Production
459635,Gaughan,Valeri,Marketing
459635,Gaughan,Valeri,Sales
459636,Bardell,DAIDA,Marketing
459639,Shumilov,Valery,Production
459646,Rouquie,Uri,Sales
459650,Pepe,Przemyslawa,Sales
459651,Maierhofer,Jinpo,Production
459653,Monkewich,Magdalena,Quality Management
459662,Krybus,Jasminko,Development
459671,Flowers,Mark,Development
459673,Qiwen,Tiina,Production
459673,Qiwen,Tiina,Quality Management
459679,Budinsky,Bikash,Development
459691,Brodal,Munenori,Production
459691,Brodal,Munenori,Customer Service
459692,Flasterstein,Kyoichi,Sales
459711,Junot,Fusako,Sales
459730,Erni,Shuho,Production
459747,Stille,Shigeichiro,Marketing
459750,Ernst,Danai,Marketing
459750,Ernst,Danai,Sales
459757,Chimia,Duri,Development
459767,Michaels,Badri,Production
459767,Michaels,Badri,Research
459783,Olivero,Conrado,Research
459805,Chandrasekhar,Kiyotoshi,Finance
459806,Garrabrants,Serap,Production
459806,Garrabrants,Serap,Customer Service
459811,Meszaros,Gopalakrishnan,Development
459813,Giveon,Fuqing,Production
459854,Kadhim,Filipp,Quality Management
459867,Theuretzbacher,Nechama,Development
459877,Demir,Shem,Sales
459877,Demir,Shem,Customer Service
459883,Businaro,Richara,Development
459890,Gyorkos,Angel,Production
459899,Saoudi,Mansur,Production
459903,Peak,Lucien,Production
459918,Quittner,Yakkov,Development
459921,Quittner,Chirstian,Sales
459930,Przulj,Genevieve,Development
459934,Gronowski,Kenroku,Production
459934,Gronowski,Kenroku,Research
459937,Munch,Uma,Production
459952,Cooman,Mohammed,Human Resources
459953,Butterworth,Woody,Quality Management
459978,Swan,Sadegh,Research
459988,Radivojevic,Fatemeh,Production
459989,Kirkerud,Otilia,Production
459991,Salinas,Nevin,Development
459993,Farrel,Shaowei,Production
460000,Cooman,Yifei,Production
460010,Masada,Marl,Development
460014,Comte,Bernardo,Quality Management
460032,Cusworth,Kenroku,Development
460033,Ariola,Paris,Sales
460044,Litecky,Houman,Development
460046,Codenie,Domenick,Development
460048,Conti,Basem,Quality Management
460053,Kroon,Oscar,Customer Service
460059,Bahl,Huei,Production
460088,Kusakari,Elvia,Production
460088,Kusakari,Elvia,Quality Management
460091,Iisaka,Toshimi,Human Resources
460105,Plesums,Joydip,Production
460114,Perna,Sailaja,Marketing
460114,Perna,Sailaja,Sales
460135,Kuzuoka,Hirochika,Research
460144,Azuma,Gadiel,Quality Management
460157,Parascandalo,Sudhanshu,Sales
460174,Felcyn,Udo,Development
460186,Papastamatiou,Zhanqiu,Sales
460205,Minakawa,Masaru,Marketing
460216,Warwick,Cullen,Research
460229,Avouris,Aimee,Sales
460238,Akiyama,Yucai,Marketing
460244,Menhardt,Danae,Development
460286,Litecky,Shen,Customer Service
460296,Kinley,Janalee,Marketing
460300,Stemann,Berhard,Development
460302,Bakhtari,Valeri,Marketing
460302,Bakhtari,Valeri,Human Resources
460304,Rosin,Van,Production
460307,Carrera,Tsuneo,Marketing
460323,Erbe,Tse,Development
460325,Ghelli,Manton,Production
460331,Bierman,Sham,Finance
460335,Sethi,Toney,Sales
460340,Shanbhogue,Arun,Development
460346,Dalphin,Stafford,Marketing
460348,Alameldin,Utz,Quality Management
460351,Jiang,Magy,Production
460355,Aloisi,Jeanna,Finance
460359,Lundstrom,Elgin,Development
460361,Vieth,Roddy,Sales
460368,Baik,Sudhanshu,Quality Management
460381,Pietracaprina,Atilio,Research
460394,Rusmann,Aluzio,Research
460395,Rosar,Salvador,Sales
460402,Pehl,Holgard,Finance
460404,Clouatre,Lunjin,Research
460407,Gargeya,Sham,Human Resources
460419,Ecklund,Manton,Customer Service
460425,Sidhu,Inderjeet,Development
460473,Aingworth,Gregory,Marketing
460478,Talmon,Masadi,Development
460487,Delaune,Masamitsu,Human Resources
460491,Birge,Xiaopeng,Development
460497,Domenig,Shugo,Customer Service
460498,Ponthieu,Jacopo,Sales
460501,Choobineh,Khaled,Quality Management
460511,Ponthieu,Hyuncheol,Development
460522,Weedman,Dinkar,Customer Service
460531,Lagarias,Satyanarayana,Sales
460545,Goldhammer,Toney,Customer Service
460549,Pillow,Boriana,Marketing
460549,Pillow,Boriana,Sales
460564,Percebois,Marie,Development
460568,Schiettecatte,Zhiwei,Development
460576,Arlazarov,Pascal,Development
460585,Rissanen,Geoffrey,Production
460588,DasSarma,Chuanyi,Development
460593,Brattka,Sreenivas,Customer Service
460613,Alpin,Odysseas,Production
460613,Alpin,Odysseas,Development
460619,Weedon,Huei,Human Resources
460652,Back,Joydip,Production
460652,Back,Joydip,Development
460655,Azuma,Alenka,Sales
460660,Azevdeo,Pranav,Sales
460660,Azevdeo,Pranav,Customer Service
460673,Zallocco,Houman,Development
460693,Chenoweth,Shuzo,Production
460696,Byoun,Jinya,Production
460716,Birjandi,Shridhar,Marketing
460723,Pollock,Christfried,Sales
460739,Wossner,Yinlin,Production
460739,Wossner,Yinlin,Development
460747,Tibblin,Gladys,Human Resources
460749,Taubenfeld,Uma,Research
460750,Narahari,Tadahiko,Production
460755,McClurg,Werner,Sales
460766,Encarnacion,Jaewon,Quality Management
460811,Rettelbach,Basem,Human Resources
460814,Birnbaum,Sadegh,Development
460817,Worfolk,Ewing,Sales
460825,Molenaar,Minghong,Development
460825,Molenaar,Minghong,Research
460851,Anily,Uzi,Customer Service
460853,Stasinski,Guther,Sales
460854,Pelc,Minghong,Human Resources
460859,Sadowsky,Duke,Development
460871,Kilgore,Stein,Human Resources
460876,Aingworth,Vidar,Development
460891,Zultner,Emran,Human Resources
460894,Suppi,Hideyuki,Production
460894,Suppi,Hideyuki,Development
460897,Krohn,Fei,Quality Management
460902,Aamodt,Nimmagadda,Development
460913,Baer,Kwangho,Production
460918,McClure,Noritoshi,Development
460938,Koblitz,Foong,Production
460951,Worfolk,Diederik,Marketing
460956,Vieri,Gad,Production
460956,Vieri,Gad,Customer Service
460972,Ritcey,Sadun,Finance
460978,Coors,Tse,Production
460987,Smeets,Visit,Finance
460995,Borovoy,Heather,Quality Management
461000,Plesums,Goncalo,Production
461002,Maksimenko,Greger,Customer Service
461005,Zaccaria,Vugranam,Sales
461005,Zaccaria,Vugranam,Customer Service
461006,Petereit,Stafford,Production
461022,Krichel,Munehiko,Development
461027,Acton,Raimond,Development
461054,Delgrange,Slavian,Human Resources
461061,Awdeh,Van,Production
461061,Awdeh,Van,Quality Management
461062,Eterovic,Ennio,Human Resources
461066,Osgood,Sanjeeva,Human Resources
461082,Kossowski,Chikako,Customer Service
461091,Marciano,Faiza,Development
461094,Cardazo,Sumant,Finance
461096,Zockler,Alper,Production
461102,Bhattacharjee,Zengping,Sales
461118,Kaiser,Itzchak,Development
461123,Maraist,Jongsuk,Production
461131,Liedekerke,Sachar,Production
461131,Liedekerke,Sachar,Quality Management
461140,Ramsay,Khun,Production
461140,Ramsay,Khun,Development
461145,Selenyi,Filipp,Development
461157,Kaiser,Fai,Production
461170,Kusakabe,Yuichiro,Customer Service
461178,Verhoeff,Masasuke,Sales
461185,Mungall,Kerryn,Human Resources
461210,Chleq,Kish,Sales
461212,Bultermann,KayLiang,Production
461219,Ushiama,Martina,Development
461225,Birrer,Insup,Human Resources
461264,Conte,Anwar,Production
461264,Conte,Anwar,Research
461271,Erva,Constantijn,Sales
461295,Bierman,Insup,Sales
461303,Simmen,Badri,Development
461309,Zaumen,Nahum,Development
461317,Chartres,Leni,Development
461318,Aamodt,Fatemeh,Finance
461319,Rotem,Kenton,Development
461319,Rotem,Kenton,Research
461328,McAffer,Mohit,Marketing
461328,McAffer,Mohit,Sales
461347,Chepyzhov,Hisao,Marketing
461358,Boguraev,Bernice,Development
461364,Huttel,Vasilii,Sales
461373,Collette,Yonghoan,Development
461378,Schaft,Akemi,Production
461417,Cromarty,Jianhui,Development
461417,Cromarty,Jianhui,Customer Service
461422,Schach,Tesuro,Production
461452,Tiemann,Oksana,Customer Service
461472,Kawashimo,Barry,Human Resources
461474,Hammerschmidt,King,Research
461480,Trystram,Guttorm,Development
461485,Angot,Vivian,Production
461531,Speek,Kenton,Marketing
461535,Suwa,Apostol,Human Resources
461545,Highland,Mooi,Development
461556,Shokrollahi,Gina,Development
461566,Sessa,Tamiya,Quality Management
461573,Zedlitz,Sachar,Customer Service
461582,Mapelli,Golgen,Research
461605,Garnham,Tesuya,Finance
461608,Brendel,Matk,Production
461615,Borovoy,Flemming,Sales
461625,Bael,Margareta,Sales
461638,Hettesheimer,Gad,Production
461640,Auyong,Krassimir,Development
461654,Kropp,Douadi,Development
461672,Cardazo,Adib,Development
461691,Lichtman,Gadiel,Finance
461693,Cappello,Fusako,Development
461693,Cappello,Fusako,Research
461694,Dratva,Arup,Sales
